mag_x (uT),mag_y (uT),mag_z (uT)
3.268314553729056371e+01,-5.879402554732717813e-03,3.779254610255173930e+01
3.269531413452713053e+01,-4.169014878601633688e-03,3.779444027858412625e+01
3.270629889982551930e+01,-1.489582667278417129e-03,3.778325753988573865e+01
3.269907476669133928e+01,-1.064580898059045919e-02,3.779293683172912210e+01
3.269365821532992555e+01,2.018455678713320864e-02,3.779556193603038139e+01
3.267912137779517678e+01,1.758351347783126094e-03,3.778806402695835231e+01
3.267663167776963462e+01,-1.591382769005619889e-04,3.778124744354289533e+01
3.269247617331640043e+01,1.487854249180088802e-02,3.781111776245042932e+01
3.271137883814358105e+01,6.777488177751897318e-03,3.777239183447581183e+01
3.267012188820509522e+01,1.027095980347893928e-02,3.779294746629418000e+01
3.268586039971126667e+01,1.300102526359866659e-02,3.778101066643961303e+01
3.268317834645368691e+01,-1.614890219613060798e-02,3.777465382226034762e+01
3.268139084719884835e+01,1.222012967213411197e-02,3.779251530968664241e+01
3.268513359420813202e+01,-5.014932548281370549e-03,3.779016129407653324e+01
3.270319911809248481e+01,1.143990575936755863e-03,3.778490355135173218e+01
3.269702191183687034e+01,6.216795057681743716e-03,3.780048236921228266e+01
3.268979556703941114e+01,7.601504849289493146e-03,3.777930228200166596e+01
3.269202261728874959e+01,-1.214632042507753226e-04,3.778532281729448528e+01
3.269353555241315945e+01,8.344933326309549385e-03,3.780198486835848115e+01
3.270366461031940020e+01,1.104910147456338552e-02,3.779500021080308869e+01
3.267834068200511410e+01,-6.626498804672055314e-03,3.778468382837360195e+01
3.268266806053843965e+01,7.899335935980682233e-03,3.778322202374524608e+01
3.269316170791237397e+01,-1.002526288613998610e-02,3.776747062262831633e+01
3.269535542049708710e+01,7.198700606635863655e-03,3.778216458852715220e+01
3.269091612996575691e+01,1.010088301183267347e-02,3.779037695852768763e+01
3.268692929673548520e+01,7.451193126488325942e-03,3.777710143077306526e+01
3.268572986499260224e+01,-6.077937475168753573e-03,3.778100205731723094e+01
3.269194763306066420e+01,2.906747640564206168e-03,3.779129656577561747e+01
3.269546424567906939e+01,9.898675275033370219e-03,3.779485600774394527e+01
3.270451220458140540e+01,-1.088293039503869866e-02,3.778456794749288861e+01
3.269057580543731945e+01,-1.583471807106692081e-02,3.778857992280115496e+01
3.269400871067380621e+01,-3.484072662151372311e-03,3.779787056424706293e+01
3.267506668005220405e+01,3.272149321699714848e-03,3.780024358197597678e+01
3.267122799529447263e+01,-1.713496618447390291e-02,3.778707850385196565e+01
3.269584953554488038e+01,2.343767190858054260e-03,3.777340425489269649e+01
3.269469218784804099e+01,-5.599326606592775098e-03,3.779533041590659792e+01
3.268396651502722250e+01,-1.720714440558729699e-02,3.777616685359655690e+01
3.269291314192948761e+01,3.087068658735096522e-03,3.778129312581327781e+01
3.267748591272541603e+01,1.204049450007564116e-02,3.779168490982466011e+01
3.268630227779433994e+01,2.042790348080142024e-03,3.778589202819449611e+01
3.268657923327040749e+01,5.093108703007905198e-03,3.777417245041640825e+01
3.270096584665100181e+01,2.130970251318185793e-02,3.779507216253370672e+01
3.268387352757528674e+01,3.771118584226098658e-04,3.779879860490029131e+01
3.267954022766630828e+01,4.143346149881894772e-04,3.780505064167913787e+01
3.270229413971529198e+01,-2.163934977756443688e-03,3.779541729146206563e+01
3.266541382746570577e+01,9.505013265925134000e-03,3.778409490303777574e+01
3.269600712084053384e+01,-5.664940703381133105e-03,3.778597481081405363e+01
3.268763675250108491e+01,9.145597179257192524e-03,3.780588137732718224e+01
3.269921422839492919e+01,5.854141080349960398e-03,3.778934075909251789e+01
3.269403365047958232e+01,-7.329230884041094615e-03,3.778750526690428302e+01
3.270404256290031242e+01,8.332439693607661402e-03,3.778815145450327151e+01
3.270110170397765614e+01,-9.318204372935870623e-04,3.780138816484274145e+01
3.269830438733904288e+01,-1.754996190385847482e-03,3.778830898330900823e+01
3.268519242033944749e+01,-7.360145461244051862e-03,3.779617705243760639e+01
3.268875739165394378e+01,3.702567343847100456e-03,3.778936609412913583e+01
3.270235180682361431e+01,-1.321660711524588402e-02,3.779069586773828604e+01
3.270882199155061443e+01,1.245432174885866862e-02,3.777614143401603286e+01
3.269220904549052875e+01,-5.454536647351658669e-03,3.778364860096277766e+01
3.270019543097686210e+01,5.823323453375289609e-03,3.778918401946955186e+01
3.269504969401355510e+01,8.157363266892918297e-03,3.776913952648461503e+01
3.268619336060235980e+01,-2.953957806967352317e-04,3.776858445695896194e+01
3.269878969895452769e+01,4.369862201100552300e-04,3.778930391308611547e+01
3.270990129148420777e+01,7.729325536400605788e-03,3.778068912508737753e+01
3.267250176223453195e+01,-9.732201476888134237e-03,3.779093057537494360e+01
3.268118290272005311e+01,-1.040918711980491976e-03,3.781694685252494281e+01
3.270429806788121141e+01,2.741682320520970285e-04,3.778295604213207781e+01
3.268707170275072826e+01,1.143775515246649166e-02,3.779906798907028076e+01
3.268592853987474456e+01,1.293994434651473367e-02,3.779063481030217275e+01
3.269937550300602425e+01,1.369007121232518505e-02,3.778523125219884093e+01
3.268175494677588233e+01,1.285195789404384786e-03,3.779099135882162841e+01
3.270019786657078242e+01,1.179747603504909328e-02,3.777320543306500156e+01
3.268050497362496998e+01,7.124609392619907569e-03,3.778881894153837351e+01
3.270776963115226721e+01,-1.542877825172422716e-02,3.778154068767720730e+01
3.270439816564242363e+01,7.786965919166414715e-03,3.777076246133069048e+01
3.271188768576183037e+01,7.607195991485968603e-03,3.779334085209343641e+01
3.270164119618195286e+01,-8.354236233777343965e-03,3.780243310614858387e+01
3.267534788787788358e+01,-1.060681951290914742e-02,3.776277545368453303e+01
3.268573922167178125e+01,-7.913701893305350246e-03,3.778995255764903760e+01
3.269037861086442120e+01,7.301748260265841263e-03,3.780096422011424551e+01
3.267742279413113948e+01,8.981041338206888214e-03,3.778689597275593570e+01
3.269230078591704114e+01,8.421102116903582055e-03,3.778464079610067472e+01
3.268950534727122204e+01,-5.163590665105752611e-03,3.777990412829597489e+01
3.269024199720561796e+01,-1.434770550206498040e-02,3.777960653199916408e+01
3.268114374256160204e+01,8.632390053855850537e-03,3.778554123833038858e+01
3.269021027909609245e+01,-1.173067928865720311e-02,3.778454136489722970e+01
3.267181072626949145e+01,8.175914325299593957e-03,3.778154811380293410e+01
3.268894334379521638e+01,1.097812086168011405e-03,3.778643640885596966e+01
3.268445323420240811e+01,-3.954321681406140938e-03,3.780705721387445095e+01
3.268659348238770690e+01,-2.172158196679604882e-03,3.779688594415970471e+01
3.268625696852138418e+01,1.870890327565331857e-02,3.778739057188914785e+01
3.269279889742748679e+01,-1.858663108842048854e-03,3.778226875995389378e+01
3.267864411073725961e+01,-1.686249987471886286e-02,3.777889832330686204e+01
3.269540535274737891e+01,2.422568700024459783e-03,3.779656991360687357e+01
3.268912248784875629e+01,4.095462652101605587e-03,3.777836820829888609e+01
3.268638161903638917e+01,-1.127474135463116083e-02,3.778625443581889698e+01
3.268196622381696415e+01,1.839007250035304755e-02,3.781039435483285160e+01
3.270245491174937058e+01,-1.312504988337488514e-02,3.778597163933423531e+01
3.268510270985481725e+01,-1.335142869458163552e-02,3.777981286977293962e+01
3.269575022751067905e+01,-1.828076198468900349e-02,3.778902531260932562e+01
3.270205187115180934e+01,5.652762897019875457e-03,3.779410485849518864e+01
3.269489019731089030e+01,7.913494574687994975e-04,3.777956414796092588e+01
3.269056224573844815e+01,-5.546456249477685861e-03,3.778884340924992102e+01
3.270446613668776337e+01,1.452599456789788017e-02,3.778922441840261826e+01
3.267614057685716489e+01,3.468694473040140509e-03,3.778860481928047932e+01
3.269145919870062755e+01,-8.736284388552442368e-04,3.779790876973433456e+01
3.268868280973099871e+01,1.599280432299225729e-03,3.776216582730609872e+01
3.269729318748229474e+01,1.666700708775952985e-02,3.778822388361543716e+01
3.269509642401773419e+01,1.255218586473018545e-02,3.778670899206704092e+01
3.270209782084174321e+01,-1.098629539530079219e-02,3.778871555051529185e+01
3.270030261968886975e+01,-3.414556201803600755e-03,3.776809172424122352e+01
3.268549470295302939e+01,1.966551633709470379e-02,3.779264741376275083e+01
3.268252716517665135e+01,-4.419320072054121369e-03,3.778981479626352780e+01
3.268958948689641630e+01,2.075017788904398152e-03,3.781577556133008500e+01
3.267937791187816998e+01,1.080061417321926016e-02,3.780172321740964492e+01
3.268596243532939383e+01,3.988146004560744716e-03,3.777672433866704438e+01
3.270268223850769829e+01,-1.636387615529347889e-02,3.778455271552940076e+01
3.269919333230359371e+01,6.708555114518780470e-03,3.778698157324822660e+01
3.267929383235082952e+01,-1.720361446607510418e-03,3.780732524762574798e+01
3.270095185447440400e+01,-1.276299844497344980e-02,3.776818772720552886e+01
3.269577819693022036e+01,-5.096074643212691359e-03,3.780686534141815969e+01
3.270209337299365160e+01,-8.226445700469205841e-03,3.777903366062652424e+01
3.269639426296132001e+01,-4.190454345250128540e-03,3.779057668150432647e+01
3.269382144970742843e+01,-4.379697575673279115e-03,3.779810228043474751e+01
3.270783227121321346e+01,6.439296695901909617e-03,3.779067652036181357e+01
3.269770846436005485e+01,2.413809476948768507e-03,3.779966681830384800e+01
3.270721852854914147e+01,8.502101120743504577e-04,3.779121165170625574e+01
3.270062500561230934e+01,-1.282906740422766305e-02,3.779422704404075262e+01
3.268961007879544667e+01,3.359930864548910014e-03,3.778904831558847377e+01
3.269365668762219457e+01,4.170560148600032692e-03,3.779357014677089666e+01
3.267325910264268884e+01,8.394602833622519245e-03,3.778169856599491538e+01
3.268447250640198831e+01,3.527867803211983538e-03,3.777542309871117965e+01
3.269543429827837144e+01,-7.766902831936321056e-03,3.778776082778055923e+01
3.267134122148610231e+01,-8.594701484907809816e-03,3.780696469809358717e+01
3.270481691189461060e+01,1.790377938774530883e-05,3.778716509849474647e+01
3.268481958809277188e+01,2.703847281983396376e-03,3.780489504533522194e+01
3.268881367432152274e+01,-1.950232388805880901e-02,3.779680568289066400e+01
3.270467803639437676e+01,-1.963380097762080015e-02,3.778533024067790080e+01
3.268074496301899501e+01,-1.594494147858234456e-03,3.779314370904950238e+01
3.268315287171502348e+01,8.949805486291243298e-03,3.777144134801911690e+01
3.268347832251622265e+01,9.073679267089665781e-03,3.777921602984601890e+01
3.268168564968915746e+01,2.293090113264149854e-02,3.777758810347265950e+01
3.268595358775187520e+01,-1.740965592275491806e-03,3.778213405460837038e+01
3.269258231698788109e+01,-1.886667308504841670e-02,3.779088918140748632e+01
3.268756176777010580e+01,1.828955449218402658e-03,3.777220427582822282e+01
3.268716018379370070e+01,-4.400214533218604310e-04,3.779599167006887228e+01
3.266858603057254840e+01,8.136372154426528211e-03,3.777593785396953052e+01
3.270752613420583543e+01,3.115360761706853585e-03,3.778828325184913695e+01
3.269117611024599768e+01,-6.364525488587744265e-03,3.779413450829233057e+01
3.270027783780651021e+01,4.674381978834344330e-03,3.779239968804829175e+01
3.269754027656188811e+01,-2.246883960281603407e-02,3.778072599492744388e+01
3.267975984602069417e+01,-1.271642430132162264e-02,3.777863934415488245e+01
3.268545968706855831e+01,-4.959680857312681081e-03,3.777858309144540527e+01
3.269154873951540452e+01,-3.754945335319846960e-03,3.779083031759283529e+01
3.267114614538551365e+01,-8.891199637431138059e-03,3.778252674332052408e+01
3.267239969013643730e+01,-9.119872568112012733e-04,3.780205718734810461e+01
3.268149662613388529e+01,-1.818673199601236745e-02,3.777942552737619053e+01
3.269176188587048415e+01,-1.310583560366708651e-02,3.778003719647833236e+01
3.268542098872803336e+01,1.209386708858485159e-03,3.779097560746708240e+01
3.270013648492098213e+01,-1.093262207067395922e-02,3.780284456014032202e+01
3.269591586233301683e+01,-7.940482516008014538e-03,3.777350383532149181e+01
3.268262971202859291e+01,9.010641999653802234e-03,3.780354827121219330e+01
3.269939666589034033e+01,3.818485357316357427e-03,3.779629269970805439e+01
3.268512774913270391e+01,1.779414346237674161e-03,3.777937489351938183e+01
3.270709560118790193e+01,2.893894182112237770e-03,3.777614720171202123e+01
3.270101199665362657e+01,-1.446366648648552550e-02,3.779390779999057770e+01
3.268479340558616997e+01,1.967617489654742598e-03,3.780215351383134958e+01
3.269112277405925227e+01,-2.520309028109167862e-03,3.778388659802236305e+01
3.270854120246682584e+01,-1.510566273320823605e-02,3.777453848419052918e+01
3.269702156366827239e+01,7.631754911159815274e-03,3.780362359624755442e+01
3.267592088004292350e+01,9.764697792861814747e-04,3.778309290604759241e+01
3.268794804021830913e+01,-3.055929116640770590e-03,3.777613978116619364e+01
3.269443436596448294e+01,1.492033001858545337e-02,3.779095144095225578e+01
3.266641566345525405e+01,-1.008349417587916033e-02,3.777992071627725323e+01
3.270005503074384734e+01,2.254359530440129544e-02,3.779329175570856592e+01
3.268679054879972057e+01,-1.466374966102553662e-02,3.778720261783846013e+01
3.267499532462637291e+01,-6.041370867532739122e-03,3.779273324980531612e+01
3.267601822957495017e+01,-2.628376468693300293e-03,3.777665897537636397e+01
3.269125270364671820e+01,-3.584181179448329112e-03,3.779079297101583990e+01
3.268517032042019110e+01,7.644080451752857490e-03,3.780602430872029629e+01
3.270401672217327871e+01,-1.596782118198350128e-03,3.779458800346784386e+01
3.269230515783299040e+01,2.555214812275074122e-03,3.779136026175248730e+01
3.268734327462914990e+01,1.115282891280708170e-02,3.777944659321870091e+01
3.268550025520889335e+01,6.459716372235574725e-03,3.778697210732857314e+01
3.268940895684492887e+01,-7.283068134297135225e-03,3.777975814068155103e+01
3.269290166791613927e+01,1.508029177052697296e-02,3.778324136242676445e+01
3.270258385737523099e+01,-2.199152177606250244e-03,3.778487000841180787e+01
3.269068708556766012e+01,-5.772708171970337802e-03,3.780262647592610392e+01
3.268408466339799645e+01,-1.155437172886953322e-02,3.778714363342222526e+01
3.269940886207021435e+01,-1.060798694925282632e-03,3.778007079609965757e+01
3.268642158686333232e+01,-5.482340691760642301e-03,3.778981935197283804e+01
3.269574306118672524e+01,5.039311873684252860e-03,3.778779252923432352e+01
3.268444980704509817e+01,-2.411389408159967957e-03,3.779459073138941250e+01
3.269598142512026584e+01,5.346753609348504042e-03,3.779778683976357456e+01
3.268230059423651568e+01,-1.617474411581309003e-03,3.778628226002258828e+01
3.271618247795839807e+01,1.208262059272563298e-02,3.779035691599399627e+01
3.267696629396567687e+01,-5.958619168885121017e-04,3.776768298819586533e+01
3.269486766883654383e+01,2.597941484997863190e-02,3.779502287407291305e+01
3.269714691455340727e+01,-1.356738347177117478e-02,3.779235788733402757e+01
3.268225906481446685e+01,-3.913563021681003133e-04,3.778635703115552502e+01
3.270261295296008086e+01,2.428825553180257314e-04,3.778351370172667600e+01
3.268441511763968066e+01,1.877734610422553130e-02,3.779608105480149050e+01
3.269892841371876813e+01,-1.878405292228288535e-03,3.780936795048499022e+01
3.270138117368359332e+01,-6.539718044670813735e-05,3.778307140618387905e+01
3.268702367048157242e+01,9.469765400469993752e-03,3.778838565893804713e+01
3.269731924463231110e+01,6.188005033749680896e-03,3.779670364918634817e+01
3.270766476909775378e+01,-9.070010717302991188e-03,3.779682266488826770e+01
3.269486545789253995e+01,-8.626940582590161485e-03,3.777578372853656674e+01
3.270059575106559180e+01,-1.204323525409301855e-02,3.780005699420026843e+01
3.270585398029799507e+01,-1.128269109702005960e-02,3.777858631127665490e+01
3.269740990101184508e+01,1.076567481084117484e-02,3.779576449725127674e+01
3.269905810370796218e+01,1.341325152137159277e-02,3.778440293255899007e+01
3.267951901739596110e+01,-1.265481704644074584e-02,3.778952516311264986e+01
3.266938174702190167e+01,-1.396055203332315954e-02,3.779316289718322963e+01
3.269809337217170508e+01,-1.832976555323793943e-02,3.778558277190391834e+01
