accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.521957180034480377e-02,-9.949802796945408367e-01,-9.800540048980275643e+00
-5.166629465655600724e-03,-9.977427454802265672e-01,-9.798125592566464093e+00
2.170561974949378279e-03,-1.007405390162412040e+00,-9.788141297702420474e+00
-1.778078422228890300e-03,-1.000481152120437756e+00,-9.791467244281824023e+00
1.910552249247986223e-03,-1.002613379232020652e+00,-9.804436988703656652e+00
-9.231971086533604558e-04,-9.975837455399105824e-01,-9.794502183929655104e+00
-2.328607154518079220e-03,-9.980791823995940337e-01,-9.796293108917840442e+00
1.118092878130922362e-03,-9.921732777356589983e-01,-9.791959497397721535e+00
-6.611076917631400138e-03,-1.003070751003015237e+00,-9.798400253650179081e+00
-1.053434055970734352e-03,-9.923735935407579367e-01,-9.793548820872745253e+00
6.243267705524078656e-03,-1.002938475518465822e+00,-9.797316730084160596e+00
-1.383956757093798015e-03,-9.893978203136134519e-01,-9.789134798405813243e+00
3.951704328808714958e-03,-9.997449229999864073e-01,-9.796041695004712224e+00
-5.808226838723711677e-03,-9.989073409594717567e-01,-9.795992516606876421e+00
2.998506959384010344e-04,-9.973127699493919973e-01,-9.794579589564838429e+00
5.397106040479878386e-04,-9.928447772033989205e-01,-9.801268784667211520e+00
-4.417674481223584325e-03,-9.959391372321220182e-01,-9.792061717229138651e+00
5.579687279787422238e-04,-9.925718020228498917e-01,-9.786773541312935976e+00
6.326217195725646926e-03,-1.006713170196734675e+00,-9.792622648625942006e+00
-5.575907965154763141e-03,-1.009429433875112636e+00,-9.793268492543063530e+00
4.900096166514304567e-03,-9.933469671590915429e-01,-9.799021244548967502e+00
-6.288257411602670138e-04,-9.974397963722324567e-01,-9.790668507359704620e+00
8.356326491474778267e-03,-1.006646289428479779e+00,-9.786628320790516256e+00
4.875701827618256559e-03,-1.003774743487680476e+00,-9.795025344261098610e+00
8.290916492388265531e-04,-9.942880031623003712e-01,-9.795488951854929738e+00
1.599810642492293430e-03,-1.008851343825061919e+00,-9.804452037828859545e+00
-3.949761030570752077e-03,-1.003070968418228182e+00,-9.788154918937115312e+00
5.032170439250027716e-03,-1.001487009365897851e+00,-9.789994077141825457e+00
1.934748898797183621e-03,-9.974487888367571387e-01,-9.790358820350723690e+00
7.747196397904182290e-03,-9.981813706674693698e-01,-9.802560903286021698e+00
-1.578070453832264080e-03,-9.965248281318859203e-01,-9.791068705523100490e+00
1.983356355129465252e-03,-1.004920703073065802e+00,-9.793467281836937488e+00
1.574484110219978019e-03,-9.998285961820765344e-01,-9.789622463804560581e+00
5.792013248357209300e-03,-1.003536550326739496e+00,-9.788975525641287589e+00
5.107043562011339723e-03,-9.980088763046499611e-01,-9.792457212318234738e+00
2.507411991739377441e-03,-9.987019382740026652e-01,-9.795300133017079247e+00
-6.302117015865658922e-03,-1.010964320249903459e+00,-9.791748194867318844e+00
4.640121984839035499e-03,-1.002570857775634039e+00,-9.794764620802824950e+00
1.427816242316692257e-03,-1.006295043449864313e+00,-9.787286572592917011e+00
-3.931492477266448557e-03,-1.009756371008527331e+00,-9.793158924198182902e+00
-6.787439909149003622e-03,-9.982226760649721697e-01,-9.791829753692210758e+00
1.473130645675374724e-03,-1.001685726881955230e+00,-9.790645762090983695e+00
-4.209640788424717610e-03,-9.943125897120066448e-01,-9.792345929127405313e+00
-2.423730549919273555e-03,-9.978320216195888381e-01,-9.793034814273648081e+00
-2.095906938299928017e-03,-9.973202390266533435e-01,-9.791545899466456149e+00
7.723899027744335691e-03,-1.000814917641484447e+00,-9.788222971852452048e+00
-1.139347743257797295e-03,-1.007796269898270314e+00,-9.800834428742968285e+00
2.266167471646820478e-03,-1.002338745323015035e+00,-9.801105036011676930e+00
-2.346975152236098570e-03,-1.003824348851996673e+00,-9.790786037016475873e+00
-7.321234491994757900e-04,-9.941565868326048827e-01,-9.802619625747590604e+00
9.002716735059302939e-04,-9.996808627706719186e-01,-9.791262095200815807e+00
2.202182007316176322e-03,-9.988861262755421855e-01,-9.792377347983896030e+00
1.618899220576227238e-03,-1.004882529320844098e+00,-9.800323306272039403e+00
-6.737857163119568074e-03,-1.006511788739537394e+00,-9.797311750083716575e+00
2.339183475180451298e-03,-9.977732769332434692e-01,-9.792251823434648728e+00
5.015642175350078918e-03,-1.000267578823831771e+00,-9.797686237577025281e+00
2.907451056637400956e-04,-1.003096952559907828e+00,-9.796425260409820979e+00
-9.329478965187791226e-03,-1.001439762724242621e+00,-9.794285310086188190e+00
-2.472810641734564125e-03,-9.906299129211707521e-01,-9.796228632872390207e+00
-6.552002941086024559e-03,-1.003674394025689587e+00,-9.803458742613695875e+00
-1.871396528129238039e-03,-1.000848278678166059e+00,-9.790061358562489602e+00
2.636566655390680872e-03,-1.001597983516465007e+00,-9.791056274295089068e+00
-8.263663359869355754e-03,-9.998354040422533506e-01,-9.797502907089112867e+00
-1.560980711884450874e-02,-9.974472608620953418e-01,-9.797626915502254619e+00
-2.084450361119655237e-04,-1.008823302803029343e+00,-9.797805612467213265e+00
-6.096132238712308367e-03,-1.000530009896855921e+00,-9.791221200779947509e+00
6.181747270158013605e-03,-1.005520601883955312e+00,-9.795603991165048541e+00
-4.662308673663384181e-03,-1.005603319014621855e+00,-9.784832941821813179e+00
-5.788205529735742511e-03,-9.948213876355009866e-01,-9.799775933573496189e+00
2.651614241319619290e-03,-9.954497674423421483e-01,-9.790353444964008389e+00
1.046688902422970337e-02,-9.962691222887199993e-01,-9.792765039460434195e+00
4.956417010593287820e-03,-9.997031997506807821e-01,-9.795556744254236392e+00
5.295276036214185966e-03,-1.002225067912055900e+00,-9.798892032405408514e+00
-4.405577636557996349e-03,-1.001699770413482460e+00,-9.802566376384389102e+00
-5.935586622187086214e-03,-1.007908815948728609e+00,-9.784661133253059973e+00
4.998569532308998545e-03,-1.004681098884965262e+00,-9.783651191326878660e+00
1.749976757183256508e-03,-1.000766189391395278e+00,-9.789875683707620624e+00
1.408060239484980932e-03,-9.986288478701925708e-01,-9.794882571140353988e+00
4.371890072117734331e-03,-1.003979564428546967e+00,-9.801133299320623493e+00
-3.101456972056289459e-03,-1.000915854226394286e+00,-9.783783597437340163e+00
8.495753028653211733e-03,-1.007334732781568709e+00,-9.785523168729826082e+00
-1.487286896814009112e-03,-1.007114125042525288e+00,-9.801199427224172922e+00
-4.624679722113379104e-03,-1.008807643390347675e+00,-9.790711954582492993e+00
3.524008335928536205e-03,-1.002525977633592413e+00,-9.785802601062718153e+00
-1.492471517198968103e-03,-9.966502086941541050e-01,-9.796190837313977440e+00
-6.925494759260133852e-03,-1.004628041177736186e+00,-9.790190997908567283e+00
1.943517194541701616e-03,-1.001043808605307284e+00,-9.797722067090369080e+00
6.536631129590439286e-03,-9.921646164129280798e-01,-9.791645834862267250e+00
3.181303622129248634e-03,-9.981857591862171031e-01,-9.793087147204634135e+00
-1.081951954411230869e-02,-9.953727918399136732e-01,-9.796410249817887106e+00
-5.104427279495673056e-03,-1.008539427708110781e+00,-9.793583199765825142e+00
-2.821073615342705506e-03,-9.944655012352870971e-01,-9.793776923852130167e+00
-3.912099841076374825e-03,-9.996900732654022681e-01,-9.799012915086249720e+00
-1.009361467017326789e-03,-1.003656617559409270e+00,-9.799223106458244459e+00
2.690879434191719658e-03,-1.006861944851205948e+00,-9.794662811348732845e+00
-3.885153512625925021e-04,-1.001446179747853993e+00,-9.789948779508144128e+00
-3.383567373645573768e-03,-9.920505666059857841e-01,-9.799622454550435791e+00
1.872776352749907884e-03,-1.012124850737101678e+00,-9.802361578032568801e+00
1.570690914828321710e-02,-9.957360192272795008e-01,-9.798784656238598956e+00
4.894935711634078269e-04,-1.002151869512640125e+00,-9.802849369931960766e+00
3.184902389157325702e-04,-1.006841158643831280e+00,-9.792121933847097282e+00
3.079505517500899948e-03,-1.000063288622278890e+00,-9.794611980479146496e+00
-1.392984239998343679e-05,-1.003423595583161410e+00,-9.787211257803582143e+00
1.482008804426421028e-03,-1.001854195688981708e+00,-9.802237344947915432e+00
9.269334356477544265e-03,-1.000471011645158503e+00,-9.791470989951678305e+00
4.080491105596811136e-03,-1.003392337138282242e+00,-9.795676383623296957e+00
8.547200846039673672e-03,-9.993796424866828731e-01,-9.799747322524593685e+00
1.154787678307261705e-03,-1.004533018282965706e+00,-9.800592244841828560e+00
-1.147434586801767201e-02,-1.004587223878928848e+00,-9.793849419707521875e+00
3.025403637112930415e-03,-1.005972667167231549e+00,-9.797410016707795322e+00
1.961701666003203698e-03,-9.942413480020876326e-01,-9.798763803928036253e+00
6.800799796464911118e-03,-9.976759544408195790e-01,-9.806045877476540440e+00
1.083910755903690591e-02,-9.971188352784139397e-01,-9.796206324411093291e+00
1.018405252093473358e-02,-9.999568235180730236e-01,-9.802445854292983540e+00
-4.199364548814289722e-03,-1.002925825440091678e+00,-9.793013399484030046e+00
1.732942855833662251e-04,-1.003990699944577791e+00,-9.801966818750580401e+00
-4.630629157741538403e-03,-1.005226297112518319e+00,-9.797620731352362000e+00
-2.361966984381129626e-03,-1.005239897641474700e+00,-9.799902323154194406e+00
-2.157496878564816884e-03,-1.000813649322930265e+00,-9.790961674187073527e+00
-8.453365973236617176e-03,-9.928165262627871579e-01,-9.795757059731872829e+00
1.296353234334266056e-03,-9.984268059311739441e-01,-9.798676697140761505e+00
8.287486456085578533e-04,-1.000022061104571369e+00,-9.789068328774725103e+00
-5.648894699837402446e-04,-9.959237982373850828e-01,-9.795270590796874899e+00
1.735939996661745629e-04,-9.964991644891525446e-01,-9.801463397804658584e+00
-4.949855086695214776e-03,-1.003775598046166229e+00,-9.798926175088654489e+00
-1.334370584585490129e-03,-9.956720789185755649e-01,-9.799881025492956255e+00
1.885994754715268357e-03,-9.994287122575579163e-01,-9.794059459425696446e+00
3.505779714626496967e-03,-9.875796341166503955e-01,-9.790374212336933724e+00
-7.129634113466057008e-04,-9.986058739446853627e-01,-9.788963457801834522e+00
6.706022662263731553e-04,-9.899722497215724948e-01,-9.794312034384793364e+00
-4.018902945089785489e-03,-9.949162385049810098e-01,-9.786772791157025253e+00
-9.928731655894677214e-04,-9.971467292310872699e-01,-9.795983433287355879e+00
3.671096119925158774e-03,-9.947345867422113797e-01,-9.788088108699220413e+00
1.893318580244487178e-03,-9.946397178212489365e-01,-9.801211846870085509e+00
-3.437243961196636156e-03,-1.010259352177222736e+00,-9.794654816048376844e+00
1.485150578115156106e-02,-9.884027447852273829e-01,-9.798144721709260097e+00
-1.658853729548851732e-03,-9.995263761816559622e-01,-9.794788665480000489e+00
-4.824109003652629884e-04,-1.006378454680461942e+00,-9.797816258517553223e+00
-3.759384773074714216e-03,-1.000871044532934295e+00,-9.796500621771329520e+00
2.533390959051058568e-03,-1.000061586366070676e+00,-9.785852664887416452e+00
-4.150365614997559432e-03,-1.002516527325543860e+00,-9.797857556399433676e+00
-1.909235147156169857e-03,-9.995035477220077791e-01,-9.797544704887494404e+00
4.809464704149626034e-03,-1.007225454046242863e+00,-9.792654874139374854e+00
5.531979348774966609e-03,-9.991783499098236820e-01,-9.794223542330344756e+00
5.364847059587106795e-03,-9.967647484229311683e-01,-9.798561463039000330e+00
7.936518978814973563e-03,-9.977838705171783173e-01,-9.797887457980531067e+00
3.551085121276806788e-04,-1.003952975815512572e+00,-9.794656679223091800e+00
6.410271547561225032e-03,-9.913120219565080271e-01,-9.793329027075905913e+00
-9.333818643478529811e-03,-9.991400554175454696e-01,-9.798341049301036776e+00
-1.066943328099450488e-03,-1.001832081865181800e+00,-9.795449868596094234e+00
-5.757107477339233267e-03,-9.924501176841671324e-01,-9.797526801591484258e+00
1.672024597769782061e-03,-1.001152276875770131e+00,-9.787070501474234518e+00
-4.141155126464086261e-03,-1.001069527466652342e+00,-9.798095356237956466e+00
-4.246555411204786315e-03,-9.974575724540805099e-01,-9.789263885418536759e+00
-8.270124836726460045e-04,-1.002536101774099020e+00,-9.798992330732717804e+00
1.879851739870353660e-03,-1.003910863371853646e+00,-9.792575018226111538e+00
-5.561527961293516497e-04,-1.000795546513619572e+00,-9.799647858039117310e+00
-3.975516503039104414e-03,-9.993149111840025078e-01,-9.793833002983097558e+00
-6.945693933961624364e-03,-9.984853345856167239e-01,-9.794520752453061974e+00
4.352122189614795154e-03,-1.006498008398271971e+00,-9.796092080764214671e+00
7.708247319769457977e-03,-9.984323837603434892e-01,-9.791040672599056194e+00
-5.183392726255912387e-03,-1.004661341170206335e+00,-9.788484655380807808e+00
-5.699803267586867409e-03,-9.988737003645705714e-01,-9.795480488162528587e+00
-5.576019643404817039e-03,-9.947279924432600451e-01,-9.798825428410456340e+00
1.063616662720659641e-02,-9.977123685739934800e-01,-9.790528831312794722e+00
3.696721347935526020e-04,-9.994314777756206913e-01,-9.794334680880341537e+00
-2.574245048885188177e-03,-9.992214001709176507e-01,-9.796687959208727037e+00
-1.087728565196919607e-02,-1.001213943525692596e+00,-9.787285265390980982e+00
-1.189957817501593497e-02,-9.938639019466688485e-01,-9.796532610028222621e+00
9.256014866999310794e-04,-9.954876276892025144e-01,-9.789893971440122300e+00
-1.993244138213859980e-03,-9.985842530757401692e-01,-9.794628462040577688e+00
2.380376800986973816e-03,-9.943377339656431779e-01,-9.793324365148007971e+00
3.383214134081226105e-05,-1.005924912115800929e+00,-9.795919649628133996e+00
7.022698947394211653e-03,-1.002778728363133087e+00,-9.796778598678104188e+00
2.430506470120064651e-03,-9.969395994908099023e-01,-9.785997854651144578e+00
-8.157271854452181545e-03,-1.001994240739269015e+00,-9.800301687860041966e+00
3.147029009017670155e-04,-1.002733707227937199e+00,-9.787975851366869762e+00
-2.312788568880074641e-03,-1.006588467623813932e+00,-9.796747387694118459e+00
-2.968751713829006697e-03,-9.955216865267030313e-01,-9.788089453331519252e+00
7.384968273125593757e-03,-1.005541025384229181e+00,-9.795322308670744604e+00
-5.383757646804827879e-03,-1.000556810185235346e+00,-9.789398554975527134e+00
4.495930780666260347e-03,-9.991726053971416999e-01,-9.789587466852331943e+00
-8.224366663492839111e-03,-1.003307640204704532e+00,-9.798883191631510670e+00
6.158415846598226185e-04,-9.920340491850820897e-01,-9.792727075925803604e+00
-1.661589822436195744e-04,-1.008960512239113427e+00,-9.792320062357420696e+00
-4.852719023288688815e-03,-9.994474786283307211e-01,-9.802240360447539658e+00
7.397185610804401330e-04,-9.980835842091340115e-01,-9.792787440581971481e+00
1.777688595396902712e-03,-1.001647650548955104e+00,-9.787036577532949977e+00
-9.250543305303425947e-04,-1.000388801392213090e+00,-9.803314078800966058e+00
-4.854110409160569163e-03,-9.990489525668823090e-01,-9.787947095970119804e+00
4.115787574995997088e-03,-9.973426661273812055e-01,-9.795008215702685206e+00
4.570538287386682018e-03,-5.288386259938036328e-03,-9.797748645473941309e+00
2.703497239313550331e-03,1.248624053202573468e-03,-1.079410661982361752e+01
3.264608818795635900e-03,-5.339591963068466424e-03,-1.078994899864253654e+01
6.997339486748453165e-03,-7.633676596573261974e-03,-1.079130006165957489e+01
8.767477747495020608e-04,8.096489259948004211e-04,-1.079484494069015454e+01
-1.024290254705086112e-02,-6.940623636615670701e-03,-1.080555556777699877e+01
-2.372032575454132743e-03,-1.133054077597826781e-02,-1.079522552378216993e+01
7.456475277771753250e-03,-1.664804107070099945e-03,-1.078929157610193812e+01
5.256034287751732738e-03,-1.961104784158049230e-03,-1.079749885903022744e+01
-1.777602271456973741e-03,-3.761565828612665596e-03,-1.079592735162177952e+01
-7.238738756513978835e-03,4.621762796350692599e-03,-1.079768928700905306e+01
-7.750535233580158057e-03,2.853491869926675500e-03,-1.078460139782452742e+01
-4.586356804918381713e-03,-3.957637385803166284e-03,-1.079597784979429598e+01
7.063363168634646631e-03,5.594837711013806933e-03,-1.080204807597829308e+01
5.422727895629511977e-03,1.116182079791572940e-04,-1.079962058360900201e+01
-8.543685821902252718e-05,-6.839695005396158149e-03,-1.079383277483488790e+01
4.115944604287496956e-04,-4.478956009294527037e-03,-1.079622547110858655e+01
5.061315867610654586e-03,-7.940442229421758313e-04,-1.079566517164458084e+01
7.101063915588378241e-04,1.790295543662830590e-03,-1.079593339242392247e+01
1.465105936079818660e-03,-5.141145468910352997e-03,-1.080250716621211815e+01
-2.407533100542590641e-03,5.325646069773959032e-03,-1.079813469499399581e+01
2.131987007753094292e-03,3.354170161251640581e-03,-1.079449618381735299e+01
-6.354213894526017327e-04,2.500229851991529490e-03,-1.079731386754078670e+01
-3.646303983053647644e-03,1.551827435583006363e-02,-1.078769464146129309e+01
-1.110544805910606420e-02,6.468977755227422154e-03,-1.078938468385987726e+01
3.086004748511932821e-03,-3.648606437335122528e-03,-1.079882197003657751e+01
-5.117576062841481567e-04,4.307365033391336202e-03,-1.078157815969613686e+01
5.575815628489094559e-03,7.990102687330354753e-03,-1.079725102350380084e+01
